dataset,seed,method,perturbation,split,pearson,pearson_delta,l2,approach,label
adamson,1,scgpt,ARHGAP22+ctrl,test,0.9925667491337018,0.8097975812521974,3.20937835732905,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,BHLHE40+ctrl,test,0.9465839689638296,-0.3431381609971287,10.58616921104361,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,CAD+ctrl,test,0.9672003037583677,0.4670519276795325,6.608327013829074,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,COPB1+ctrl,test,0.9904580920873963,0.7619829654162538,3.572845262080152,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,CREB1+ctrl,test,0.9516228454406406,-0.3827675685178017,10.16923165747824,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,DAD1+ctrl,test,0.994124542317554,0.8629899166439727,2.837721373422149,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,DDIT3+ctrl,test,0.9457998004793257,-0.4080249207868619,10.88102357332811,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,DDRGK1+ctrl,test,0.9934892355438254,0.8351748316791415,2.980931349066816,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,DERL2+ctrl,val,0.9931117448385919,0.8160493709924165,3.204210507699869,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,DHDDS+ctrl,test,0.9773795886782419,0.6290419091458509,5.534854282074487,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,DNAJC19+ctrl,val,0.9895911227739934,0.7660938554541417,3.781240867414778,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,EIF2B2+ctrl,test,0.9687450081947846,0.5158266023498448,6.415948851803912,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,EIF2B4+ctrl,val,0.9832248617556814,0.6727444399833722,4.734128188573158,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,EIF2S1+ctrl,val,0.938927982547921,0.5170728877171423,8.96799882508107,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,FECH+ctrl,test,0.9905933987629559,0.7598903524705396,3.528971976580502,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,GNPNAT1+ctrl,test,0.9902269389317516,0.7576165547567512,3.590891741771267,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,MANF+ctrl,test,0.9931804464854752,0.8258430058367886,3.100977835062873,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,SAMM50+ctrl,test,0.9873922696934642,0.7175962777775114,4.186680688708345,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,SEC61A1+ctrl,val,0.9763926339120198,0.6052530848107989,5.738369925713473,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,SLC39A7+ctrl,val,0.9921816914983576,0.8057060018204887,3.27397410017281,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,SRP72+ctrl,test,0.9894156155821224,0.7453567947696256,3.776989210603607,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,TMED2+ctrl,test,0.9925681704649556,0.8135348871204201,3.204362929692351,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,TMED10+ctrl,test,0.9932284614954984,0.8349647817715011,3.033848874629431,foundation_model,scGPT|Foundation Models
adamson,1,scgpt,TTI2+ctrl,test,0.9914567648617799,0.7754714831302529,3.396868632762503,foundation_model,scGPT|Foundation Models
adamson,1,gears,ARHGAP22+ctrl,test,0.9955335071136646,0.8705948882676652,2.467700338898057,deep_learning,GEARS|Other DL Models
adamson,1,gears,BHLHE40+ctrl,test,0.9535520759435161,-0.433314870124928,9.991086027178339,deep_learning,GEARS|Other DL Models
adamson,1,gears,CAD+ctrl,test,0.9740087080457978,0.5657762760477087,5.833060649442826,deep_learning,GEARS|Other DL Models
adamson,1,gears,COPB1+ctrl,test,0.9939988166782167,0.8517438998555911,2.828492164671432,deep_learning,GEARS|Other DL Models
adamson,1,gears,CREB1+ctrl,test,0.9575461948599485,-0.4957977414896671,9.962941503180286,deep_learning,GEARS|Other DL Models
adamson,1,gears,DAD1+ctrl,test,0.9955911549577242,0.8893679432794497,2.391948272398449,deep_learning,GEARS|Other DL Models
adamson,1,gears,DDIT3+ctrl,test,0.9532320086986795,-0.5251078679122975,10.29853178039623,deep_learning,GEARS|Other DL Models
adamson,1,gears,DDRGK1+ctrl,test,0.9960823868418835,0.8908900689683862,2.280416313491987,deep_learning,GEARS|Other DL Models
adamson,1,gears,DERL2+ctrl,val,0.9974195515705553,0.9284849215786911,1.822640727860205,deep_learning,GEARS|Other DL Models
adamson,1,gears,DHDDS+ctrl,test,0.9812091564810476,0.713131031117521,5.05594403493404,deep_learning,GEARS|Other DL Models
adamson,1,gears,DNAJC19+ctrl,val,0.9930693812854063,0.8584290090729731,3.0960972157784,deep_learning,GEARS|Other DL Models
adamson,1,gears,EIF2B2+ctrl,test,0.9941078495165558,0.9244607080868247,2.852693013665849,deep_learning,GEARS|Other DL Models
adamson,1,gears,EIF2B4+ctrl,val,0.9916302329520723,0.8775867675662448,3.34593813605537,deep_learning,GEARS|Other DL Models
adamson,1,gears,EIF2S1+ctrl,val,0.9445263982250961,0.6310081514903779,8.352423382210857,deep_learning,GEARS|Other DL Models
adamson,1,gears,FECH+ctrl,test,0.9938589294434842,0.821457876166805,2.878067787025007,deep_learning,GEARS|Other DL Models
adamson,1,gears,GNPNAT1+ctrl,test,0.9949491345716361,0.863824550959453,2.564885399133539,deep_learning,GEARS|Other DL Models
adamson,1,gears,MANF+ctrl,test,0.9962934745957348,0.8975572258292626,2.203655544046988,deep_learning,GEARS|Other DL Models
adamson,1,gears,SAMM50+ctrl,test,0.9920631397302628,0.8162249497251147,3.468138633397727,deep_learning,GEARS|Other DL Models
adamson,1,gears,SEC61A1+ctrl,val,0.9806408028419331,0.6968136334310208,5.095103563897928,deep_learning,GEARS|Other DL Models
adamson,1,gears,SLC39A7+ctrl,val,0.9953529587999614,0.8825964694109235,2.472463892889622,deep_learning,GEARS|Other DL Models
adamson,1,gears,SRP72+ctrl,test,0.9923259549941192,0.8070374322822225,3.143522355183574,deep_learning,GEARS|Other DL Models
adamson,1,gears,TMED2+ctrl,test,0.9948266047118125,0.8707125374871425,2.679127049621103,deep_learning,GEARS|Other DL Models
adamson,1,gears,TMED10+ctrl,test,0.9960173225519341,0.8978953051313654,2.266457803771517,deep_learning,GEARS|Other DL Models
adamson,1,gears,TTI2+ctrl,test,0.9959648780091386,0.8922018207909601,2.304188916176507,deep_learning,GEARS|Other DL Models
adamson,1,geneformer,ARHGAP22+ctrl,test,0.9967578522292659,0.9095211382569535,2.069914197664258,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,BHLHE40+ctrl,test,0.9544571979629034,-0.3670773893838226,9.885579645072196,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,CAD+ctrl,test,0.9753637683944629,0.5930774062669576,5.683023241310956,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,COPB1+ctrl,test,0.9953226737075132,0.8862523730227463,2.46805270354001,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,CREB1+ctrl,test,0.9567348211665104,-0.4372312771178457,9.852867930317938,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,DAD1+ctrl,test,0.9955096559199315,0.8862018930034206,2.41962459160327,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,DDIT3+ctrl,test,0.9553711037408832,-0.4136591097025449,9.742123413170749,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,DDRGK1+ctrl,test,0.9971052467739101,0.9200294708665476,2.008119466194123,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,DERL2+ctrl,val,0.9977956666884282,0.9383081073435682,1.691863311382298,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,DHDDS+ctrl,test,0.9811273395350426,0.7061273753267372,5.048001165779699,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,DNAJC19+ctrl,val,0.9927200462541723,0.8439012021596071,3.112521303889233,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,EIF2B2+ctrl,test,0.9792549796298083,0.7108798944878059,5.171963916223386,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,EIF2B4+ctrl,val,0.9875965929160502,0.7682106869828881,4.000281348083401,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,EIF2S1+ctrl,val,0.9460117535668873,0.6464727061554938,8.310667060548461,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,FECH+ctrl,test,0.9947551531374348,0.8515573803919188,2.657607714367197,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,GNPNAT1+ctrl,test,0.9956807023028394,0.8847627498477889,2.403626837124579,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,MANF+ctrl,test,0.997467793968714,0.9316804548207287,1.811782612098741,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,SAMM50+ctrl,test,0.9927699266742764,0.8355189314356873,3.321358202759792,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,SEC61A1+ctrl,val,0.9828295053105509,0.7392203370521566,4.792320506974519,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,SLC39A7+ctrl,val,0.9962578073657382,0.9037631060075031,2.235703481432424,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,SRP72+ctrl,test,0.9930058815858261,0.8272777060607631,3.007835684004976,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,TMED2+ctrl,test,0.9962187397808894,0.9066267227004828,2.308763316829661,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,TMED10+ctrl,test,0.9973068935913653,0.9327101292771593,1.91784748774265,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,geneformer,TTI2+ctrl,test,0.996669997051651,0.912750792599109,2.128447135410847,foundation_model,"Gene-
former*|Foundation Models"
adamson,1,uce,ARHGAP22+ctrl,test,0.9963632920839799,0.8978858255080266,2.189031415313033,foundation_model,UCE*|Foundation Models
adamson,1,uce,BHLHE40+ctrl,test,0.9549881273854756,-0.3613797277771841,9.830551010896817,foundation_model,UCE*|Foundation Models
adamson,1,uce,CAD+ctrl,test,0.9742205828288386,0.5694484300126836,5.812061323497369,foundation_model,UCE*|Foundation Models
adamson,1,uce,COPB1+ctrl,test,0.9952459582130545,0.8843775201618369,2.484784076133178,foundation_model,UCE*|Foundation Models
adamson,1,uce,CREB1+ctrl,test,0.9567418833052947,-0.4417163849985035,9.8404943611869,foundation_model,UCE*|Foundation Models
adamson,1,uce,DAD1+ctrl,test,0.9951024714284337,0.8750889688226954,2.528639941074774,foundation_model,UCE*|Foundation Models
adamson,1,uce,DDIT3+ctrl,test,0.9556830208574256,-0.4618124641811037,9.930434231389912,foundation_model,UCE*|Foundation Models
adamson,1,uce,DDRGK1+ctrl,test,0.9967712045476279,0.910337749718724,2.114184766812576,foundation_model,UCE*|Foundation Models
adamson,1,uce,DERL2+ctrl,val,0.9972957194060341,0.9241778162224262,1.864451068701492,foundation_model,UCE*|Foundation Models
adamson,1,uce,DHDDS+ctrl,test,0.9823984910886497,0.7317092552451303,4.882278116965422,foundation_model,UCE*|Foundation Models
adamson,1,uce,DNAJC19+ctrl,val,0.9931284384735424,0.8547351386632918,3.018884291943384,foundation_model,UCE*|Foundation Models
adamson,1,uce,EIF2B2+ctrl,test,0.9813073697646337,0.7514908832538079,4.908137123435258,foundation_model,UCE*|Foundation Models
adamson,1,uce,EIF2B4+ctrl,val,0.9893401204322947,0.8083790374795828,3.710066914829254,foundation_model,UCE*|Foundation Models
adamson,1,uce,EIF2S1+ctrl,val,0.9466928877475242,0.6600140760857284,8.2517713828916,foundation_model,UCE*|Foundation Models
adamson,1,uce,FECH+ctrl,test,0.9944532265549093,0.8426643219294457,2.737130871803051,foundation_model,UCE*|Foundation Models
adamson,1,uce,GNPNAT1+ctrl,test,0.994767197898004,0.8592010312106724,2.639079729295553,foundation_model,UCE*|Foundation Models
adamson,1,uce,MANF+ctrl,test,0.9961172357471477,0.8933608102503396,2.260126548383401,foundation_model,UCE*|Foundation Models
adamson,1,uce,SAMM50+ctrl,test,0.9932221795868411,0.8472506112099775,3.21766414178011,foundation_model,UCE*|Foundation Models
adamson,1,uce,SEC61A1+ctrl,val,0.9838750516571096,0.7615675181159378,4.638689325797102,foundation_model,UCE*|Foundation Models
adamson,1,uce,SLC39A7+ctrl,val,0.9958838831937344,0.8936303903564519,2.340764706000765,foundation_model,UCE*|Foundation Models
adamson,1,uce,SRP72+ctrl,test,0.9927585808781668,0.8201778834893358,3.056615158150729,foundation_model,UCE*|Foundation Models
adamson,1,uce,TMED2+ctrl,test,0.9957593889842727,0.8946899770367733,2.434669436694564,foundation_model,UCE*|Foundation Models
adamson,1,uce,TMED10+ctrl,test,0.9967738858528502,0.9187691754528935,2.094380290157694,foundation_model,UCE*|Foundation Models
adamson,1,uce,TTI2+ctrl,test,0.9958405709335593,0.8897043077143441,2.373345607646626,foundation_model,UCE*|Foundation Models
adamson,1,scbert,ARHGAP22+ctrl,test,0.996758841334607,0.9096460325870183,2.066929357886008,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,BHLHE40+ctrl,test,0.9553340006277187,-0.3635385449873992,9.816640247452561,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,CAD+ctrl,test,0.9758128670977558,0.6013202063140867,5.631415201843073,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,COPB1+ctrl,test,0.9953976044916103,0.8890112686853865,2.447009482619673,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,CREB1+ctrl,test,0.9572823034432215,-0.4385212514114468,9.813026969524413,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,DAD1+ctrl,test,0.9959210228731434,0.8978361977558855,2.307783350892973,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,DDIT3+ctrl,test,0.9562997783500164,-0.4565395256647558,9.897733698740822,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,DDRGK1+ctrl,test,0.9975795220272703,0.9341215318259026,1.840280170031803,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,DERL2+ctrl,val,0.9980159510923996,0.9448641408698375,1.609377851421572,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,DHDDS+ctrl,test,0.9812001695080088,0.7084484148782729,5.03855747681698,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,DNAJC19+ctrl,val,0.9916127737646168,0.8171004738302939,3.320827248943068,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,EIF2B2+ctrl,test,0.9778615955197427,0.6847428201506703,5.342790357217152,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,EIF2B4+ctrl,val,0.986889994888339,0.7527759615536561,4.112505860900986,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,EIF2S1+ctrl,val,0.9416004688464936,0.592430102126633,8.638799387134618,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,FECH+ctrl,test,0.9946097662724606,0.8461997806539409,2.693983286565344,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,GNPNAT1+ctrl,test,0.9958893270917939,0.890536316738558,2.345859748700247,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,MANF+ctrl,test,0.9970587601887421,0.9204383925881182,1.969511840251412,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,SAMM50+ctrl,test,0.9920765170921232,0.8181578925491829,3.427378130663286,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,SEC61A1+ctrl,val,0.9827597892643145,0.7398418126461532,4.796218276337613,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,SLC39A7+ctrl,val,0.996727050655648,0.9174008812763951,2.091053247916623,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,SRP72+ctrl,test,0.9937804209291907,0.8473366838296816,2.832634864880867,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,TMED2+ctrl,test,0.9964913297335253,0.9152667036118832,2.223263733719488,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,TMED10+ctrl,test,0.9974181236111177,0.9370916058850545,1.880800002748129,foundation_model,scBERT*|Foundation Models
adamson,1,scbert,TTI2+ctrl,test,0.996904114630122,0.9199816430574432,2.056548535012075,foundation_model,scBERT*|Foundation Models
adamson,1,mean,CREB1+ctrl,test,0.9567361219382532,-0.4417837493810173,9.840929556904682,baseline,Mean|Baselines
adamson,1,mean,BHLHE40+ctrl,test,0.9549885327476141,-0.3614452498580883,9.8309207441378,baseline,Mean|Baselines
adamson,1,mean,DDIT3+ctrl,test,0.9556732145493745,-0.4619129358193809,9.93119478405663,baseline,Mean|Baselines
adamson,1,mean,SEC61A1+ctrl,val,0.9838760735641079,0.7615966378830751,4.63850758156836,baseline,Mean|Baselines
adamson,1,mean,EIF2B4+ctrl,val,0.9893278320113854,0.808106027188965,3.712177619737946,baseline,Mean|Baselines
adamson,1,mean,DAD1+ctrl,test,0.9950887397392044,0.8747137808025028,2.532280287422877,baseline,Mean|Baselines
adamson,1,mean,DDRGK1+ctrl,test,0.9967623368232521,0.9100803321998792,2.117014220384933,baseline,Mean|Baselines
adamson,1,mean,SAMM50+ctrl,test,0.9932234267791034,0.8472847727216296,3.217480039467631,baseline,Mean|Baselines
adamson,1,mean,CAD+ctrl,test,0.9742167650921086,0.5693705474634203,5.812486793063838,baseline,Mean|Baselines
adamson,1,mean,GNPNAT1+ctrl,test,0.9947688189321665,0.859257477618079,2.638699085809066,baseline,Mean|Baselines
adamson,1,mean,TTI2+ctrl,test,0.99584237242725,0.889754673165869,2.372828332757541,baseline,Mean|Baselines
adamson,1,mean,SLC39A7+ctrl,val,0.9958751593056261,0.8933878152669023,2.343136250732362,baseline,Mean|Baselines
adamson,1,mean,DERL2+ctrl,val,0.9972938731686287,0.9241284720376141,1.865086315142025,baseline,Mean|Baselines
adamson,1,mean,MANF+ctrl,test,0.996117099990551,0.893358040811852,2.260242567080458,baseline,Mean|Baselines
adamson,1,mean,EIF2B2+ctrl,test,0.9813299088701204,0.7518931778190898,4.905178536753512,baseline,Mean|Baselines
adamson,1,mean,ARHGAP22+ctrl,test,0.9963651899748214,0.8979393657656457,2.188499974855912,baseline,Mean|Baselines
adamson,1,mean,SRP72+ctrl,test,0.9927561989596921,0.8201174285246473,3.057075871918475,baseline,Mean|Baselines
adamson,1,mean,EIF2S1+ctrl,val,0.9467113145747199,0.6601989902552226,8.250207250610773,baseline,Mean|Baselines
adamson,1,mean,TMED10+ctrl,test,0.9967795789477671,0.9189223066489802,2.092446773143127,baseline,Mean|Baselines
adamson,1,mean,COPB1+ctrl,test,0.9952451399897623,0.8843518630695083,2.485047895399039,baseline,Mean|Baselines
adamson,1,mean,FECH+ctrl,test,0.9944539948661648,0.8426824199027143,2.736864440291264,baseline,Mean|Baselines
adamson,1,mean,DHDDS+ctrl,test,0.9823963862536025,0.7316813588436477,4.882541894375533,baseline,Mean|Baselines
adamson,1,mean,DNAJC19+ctrl,val,0.9931318769143936,0.8548279289215189,3.01827619874742,baseline,Mean|Baselines
adamson,1,mean,TMED2+ctrl,test,0.9957638295720633,0.894808090456785,2.433315313108343,baseline,Mean|Baselines
adamson,1,lpm_selftrained,CREB1+ctrl,test,0.9580497878377909,-0.4262726267916896,9.7548141819001,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,BHLHE40+ctrl,test,0.9583142395331046,-0.3278090154978948,9.483597843521594,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,DDIT3+ctrl,test,0.9693696802448103,0.1230258188003484,7.900234669429919,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,SEC61A1+ctrl,val,0.9813965588032081,0.7079120661217543,5.019165662114842,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,EIF2B4+ctrl,val,0.9908949696611339,0.8406860427131272,3.442603699030838,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,DAD1+ctrl,test,0.9947077494047699,0.8750601243512002,2.678024777714824,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,DDRGK1+ctrl,test,0.9934494728729493,0.8173403030854745,3.058164712980473,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,SAMM50+ctrl,test,0.9937597432977832,0.8603485169629568,3.192902203132225,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,CAD+ctrl,test,0.9719054413842053,0.5314984680812698,6.064553740961897,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,GNPNAT1+ctrl,test,0.9921740339939664,0.7959937772794007,3.222644554250024,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,TTI2+ctrl,test,0.9948838888484334,0.8633491202552952,2.637932987190804,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,SLC39A7+ctrl,val,0.9947573703643011,0.8646194839022481,2.699869320093624,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,DERL2+ctrl,val,0.9975565439605288,0.9316557142298768,1.797635852713833,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,MANF+ctrl,test,0.9937776981016221,0.9339616632353853,2.978805478582867,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,EIF2B2+ctrl,test,0.9847437800375917,0.8231060756130837,4.439292877994052,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,ARHGAP22+ctrl,test,0.9934521718089704,0.8288255547494126,2.92918776448811,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,SRP72+ctrl,test,0.9900258074867526,0.7703670674342796,3.591856395422383,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,EIF2S1+ctrl,val,0.9648590821693829,0.8378047910850234,6.822967067934146,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,TMED10+ctrl,test,0.9973355764771169,0.9351557585755786,1.942690157192691,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,COPB1+ctrl,test,0.9953120336409403,0.8884936130213138,2.472806402811504,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,FECH+ctrl,test,0.9949435337542138,0.8577898061739141,2.609172672512249,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,DHDDS+ctrl,test,0.9817778479444124,0.7199373843024157,4.964357061687238,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,DNAJC19+ctrl,val,0.994425174298431,0.8887056509815681,2.768110401850608,baseline,"LM based
on training|Baselines"
adamson,1,lpm_selftrained,TMED2+ctrl,test,0.9944683481154307,0.8835950617627032,2.675362020695589,baseline,"LM based
on training|Baselines"
adamson,2,scgpt,BHLHE40+ctrl,test,0.9618356156407588,-0.2052099442775266,9.209211157251614,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,CCND3+ctrl,test,0.9827439701424764,0.5775575975107256,4.811444821686259,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,COPZ1+ctrl,val,0.9850157277213031,0.7069443449647512,4.372218266992298,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,DDOST+ctrl,test,0.9872643645869045,0.6494812776767517,4.106225559753625,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,DHDDS+ctrl,val,0.9753239807486146,0.5869218197885583,5.782467611237383,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,EIF2B2+ctrl,test,0.975884655482575,0.6501446211634653,5.594605934914163,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,EIF2B4+ctrl,test,0.9829370547329064,0.6521299636313178,4.743622118814544,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,GMPPB+ctrl,val,0.9884341943183501,0.6024894971148252,4.043142428537643,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,HSPA5+ctrl,test,0.968263200506266,0.5812423898297581,6.559335210416425,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,IARS2+ctrl,test,0.9658246720415173,0.5813757589113864,6.616024387786599,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,MANF+ctrl,test,0.9882427789189295,0.6262299546980339,4.021672767469637,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,MRGBP+ctrl,test,0.9849361663255521,0.6121923731392716,4.533402483984045,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,MRPL39+ctrl,test,0.9903928375654051,0.6895071750666409,3.569660873467564,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,NEDD8+ctrl,test,0.9745338003929555,0.6119459769089332,5.818101125111289,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,OST4+ctrl,test,0.9884473779072429,0.6810419623992762,3.910617513237025,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,PSMD4+ctrl,test,0.9539989517712248,0.4679425824634449,7.794331640039911,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,SEC63+ctrl,val,0.9902517340480065,0.7087389403863334,3.692979288995266,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,SLC39A7+ctrl,val,0.9884888229777902,0.6603907684864265,4.03717360894262,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,SPCS2+ctrl,val,0.9876690466077993,0.6584275595258363,4.083893858102651,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,SRP68+ctrl,test,0.9860545835533323,0.6356710528235693,4.219625008476251,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,STT3A+ctrl,test,0.9898872530082529,0.6682999101637107,3.7338969370286,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,TMED2+ctrl,test,0.987505467702317,0.6687300749761231,4.189778191193999,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,TTI2+ctrl,test,0.9884812419268888,0.654886615764336,3.991252214895849,foundation_model,scGPT|Foundation Models
adamson,2,scgpt,UFL1+ctrl,test,0.9901212096182201,0.6906779074306263,3.884159150461998,foundation_model,scGPT|Foundation Models
adamson,2,gears,BHLHE40+ctrl,test,0.9571076578486072,-0.3771971071198824,9.542242756180695,deep_learning,GEARS|Other DL Models
adamson,2,gears,CCND3+ctrl,test,0.9893411431967187,0.7697209144091359,3.830109739514397,deep_learning,GEARS|Other DL Models
adamson,2,gears,COPZ1+ctrl,val,0.9889398192154722,0.8012487932013952,3.853660153495956,deep_learning,GEARS|Other DL Models
adamson,2,gears,DDOST+ctrl,test,0.9955494710637924,0.8843549387461492,2.444948605043016,deep_learning,GEARS|Other DL Models
adamson,2,gears,DHDDS+ctrl,val,0.9798108482219128,0.6844693620050153,5.221406467614018,deep_learning,GEARS|Other DL Models
adamson,2,gears,EIF2B2+ctrl,test,0.9924085997708288,0.9233645226918133,3.174633719194422,deep_learning,GEARS|Other DL Models
adamson,2,gears,EIF2B4+ctrl,test,0.994915464967158,0.9072209449983147,2.640984885087932,deep_learning,GEARS|Other DL Models
adamson,2,gears,GMPPB+ctrl,val,0.9957357658269943,0.8686551725545203,2.369253874177933,deep_learning,GEARS|Other DL Models
adamson,2,gears,HSPA5+ctrl,test,0.9735298536707938,0.6927898823630104,5.99190528865534,deep_learning,GEARS|Other DL Models
adamson,2,gears,IARS2+ctrl,test,0.9844101445842058,0.8783839916426052,4.480897850741595,deep_learning,GEARS|Other DL Models
adamson,2,gears,MANF+ctrl,test,0.9957385938933914,0.886126868489237,2.370174593084147,deep_learning,GEARS|Other DL Models
adamson,2,gears,MRGBP+ctrl,test,0.9916983320471469,0.8007144268486058,3.34408030143148,deep_learning,GEARS|Other DL Models
adamson,2,gears,MRPL39+ctrl,test,0.9961372257331894,0.8775109499808788,2.294062644815856,deep_learning,GEARS|Other DL Models
adamson,2,gears,NEDD8+ctrl,test,0.9769690420709597,0.6599665017490737,5.465253835972368,deep_learning,GEARS|Other DL Models
adamson,2,gears,OST4+ctrl,test,0.9951430250386403,0.8730178670844503,2.504700533222412,deep_learning,GEARS|Other DL Models
